pid,assessed_value
5364,129079.25
5365,68340.21
5366,188606.48
5367,58487.05
5368,621312.29
5369,419692.29
5370,455456.55
5371,262562.59
5372,96440.24
5373,183955.98
5374,90167.97
5375,189396.68
5376,108610.86
5377,200879.34
5378,257017.06
5379,128937.27
5380,295820.87
5381,379752.42
5382,368626.5
5383,253875.95
5384,280352.55
5385,276543.85
5386,286383.84
5387,200922.64
5388,175567.18
5389,66584.55
5390,171757.47
5391,110103.03
5392,466464.2
5393,1195725.47
5394,178368.7
5395,191560.71
5396,392544.59
5397,279385.83
5398,628425.13
5399,253977.42
5400,159694.38
5401,309111.57
5402,86750.75
5403,172404.56
5404,523399.52
5405,126233.51
5406,302384.99
5407,108895.04
5408,150633.72
5409,180610.55
5410,226562.95
5411,782875.73
5412,305679.93
5413,343731.07
5414,115246.44
5415,534051.57
5416,291899.43
5417,241929.9
5418,36782.57
5419,353422.07
5420,301870.68
5421,279185
5422,195894.65
5423,83384.27
5424,207917.15
5425,47014.94
5426,55965.27
5427,210496.45
5428,329415.22
5429,80537.35
5430,560554.07
5431,1198252.84
5432,62839.96
5433,62409.84
5434,287951.98
5435,168125.97
5436,135441.7
5437,205201.88
5438,197803.85
5439,186964.63
5440,51594.02
5441,319579.33
5442,1324729.42
5443,246577.12
5444,725648.19
5445,413220.24
5446,551301.16
5447,1051088.04
5448,324051.51
5449,247262.13
5450,548542.05
5451,488381.51
5452,295115.01
5453,571356.58
5454,382279.61
5455,1447018.34
5456,42764.34
5457,186544.66
5458,48935.99
5459,216065.86
5460,357291.87
5461,327663.15
5462,578762.33
5463,1124013.1
5464,41918.69
5465,909922
5466,385368.63
5467,239981.04
5468,1113609.04
5469,138557.25
5470,136136.33
5471,116486
5472,1160288.27
5473,415649.35
5474,643688.04
5475,40013.78
5476,215305
5477,248220.65
5478,217170.66
5479,155724.98
5480,443838.81
5481,179633.14
5482,315681.46
5483,232778.01
5484,526552.14
5485,291094.64
5486,217682.41
5487,102074.84
5488,268037.53
5489,233145.92
5490,200580.13
5491,247057.3
5492,171147.42
5493,404383.92
5494,482011.34
5495,121761.89
5496,1367975.34
5497,86865.74
5498,175127.22
5499,208101.64
5500,657481.91
5501,195867.75
5502,47834.72
5503,352982.16
5504,176652.82
5505,62037.29
5506,358235.26
5507,54226.22
5508,120086.74
5509,204499.16
5510,201249.23
5511,1335678.49
5512,58988.84
5513,76682.58
5514,202825.71
5515,223436.62
5516,205982.03
5517,538242.24
5518,36871.74
5519,211185.93
5520,130392.71
5521,300907.51
5522,253075.82
5523,597201.99
5524,31186.64
5525,281843.59
5526,292808.08
5527,55171.69
5528,307418.81
5529,240552.74
5530,272884.98
5531,109395.71
5532,20290.9
5533,184938.57
5534,225552.29
5535,1275731.8
5536,278652.48
5537,455134.37
5538,154282.09
5539,278312.27
5540,299936.55
5541,549540.57
5542,405086.8
5543,168244.5
5544,354684.88
5545,967318.25
5546,421521.4
5547,211275.78
5548,645818.62
5549,1342407.04
5550,282920.79
5551,203099.4
5552,74599.9
5553,356370.68
5554,300865.62
5555,190082.3
5556,489102.1
5557,107291.67
5558,414922.21
5559,211668.24
5560,63831.25
5561,189518.82
5562,846164.42
5563,726783.32
5564,210894.71
5565,58565.3
5566,250071.11
5567,149702.7
5568,234985.04
5569,303572.55
5570,152069.89
5571,61975.79
5572,30131.2
5573,140685.26
5574,46604.15
5575,273517.32
5576,350376.21
5577,183742.6
5578,658101.07
5579,218964.36
5580,204736.26
5581,35835.13
5582,899547.54
5583,377364.63
5584,266882.32
5585,140372.46
5586,61941.58
5587,235385.63
5588,97415.73
5589,279127.5
5590,193150.06
5591,685996.77
5592,274074.01
5593,379196.54
5594,21349.94
5595,19830.01
5596,436269.44
5597,182630.12
5598,348311.62
5599,164320.79
5600,264188.19
5601,298531.95
5602,253917.36
5603,74635.19
5604,348601.06
5605,296098.89
5606,43488.84
5607,326191.85
5608,288846.41
5609,216879.66
5610,164762.99
5611,179942.28
5612,114140.51
5613,348165.82
5614,374360.47
5615,301144.64
5616,342610.82
5617,292376.41
5618,301650.52
5619,148571.28
5620,732051.28
5621,209171.51
5622,348052.95
5623,151906.83
5624,142119.67
5625,136016.03
5626,250228.32
5627,225255
5628,217766.92
5629,1179105.4
5630,127687.65
5631,130014.85
5632,554853.03
5633,176904.86
5634,274651.21
5635,540478.73
5636,76375.03
5637,420777.16
5638,97021.14
5639,574522.95
5640,239203.48
5641,233323.2
5642,95360.87
5643,174578.1
5644,462406.19
5645,204566.65
5646,142085.11
5647,206352.85
5648,680172.28
5649,281535.46
5650,145914.44
5651,362786.9
5652,581136.71
5653,583935.01
5654,402838.88
5655,1260842.62
5656,217071.9
5657,74784.46
5658,45503.39
5659,207103.6
5660,205144.35
5661,289350.95
5662,61448.3
5663,72869.99
5664,374758.4
5665,82040.95
5666,80516.31
5667,142344.7
5668,113644.67
5669,232028.44
5670,239308.44
5671,329955.7
5672,173648.9
5673,312902.66
5674,496917.11
5675,168926.83
5676,281784.46
5677,227568.81
5678,174111.39
5679,573142.78
5680,781644.8
5681,387458.83
5682,162807.88
5683,412089.6
5684,169355.74
5685,669446.48
5686,199142.99
5687,66456.6
5688,144733.37
5689,1097852.86
5690,201707.11
5691,233618.89
5692,35870.79
5693,211119.68
5694,436413.84
5695,193768.13
5696,453896.41
5697,140051.94
5698,609786.22
5699,777443.68
5700,18350.3
5701,257396.03
5702,79826.59
5703,533411.75
5704,24512.24
5705,42914.64
5706,483315.38
5707,214785.32
5708,231143.68
5709,122489.34
5710,306968.82
5711,382956.85
5712,88693.89
5713,186790.33
5714,365788.17
5715,201282.62
5716,115475.49
5717,229715.94
5718,605059.87
5719,95958.68
5720,104582.91
5721,318228.39
5722,593843.24
5723,46300.26
5724,455306.72
5725,560126.03
5726,387147.46
5727,204177.04
5728,321724.8
5729,423148.59
5730,301429.09
5731,519451.71
5732,729239.01
5733,336303.09
5734,218728.52
5735,758292.2
5736,750359.66
5737,235713.15
5738,26749.12
5739,452987
5740,571202.4
5741,770437.06
5742,464950.6
5743,37650.46
5744,115838.49
5745,720119.95
5746,554120.64
5747,236473.72
5748,214129.21
5749,104403.44
5750,211618.99
5751,337366.69
5752,38113.86
5753,335576.48
5754,118937.64
5755,682080.07
5756,62833.97
5757,220306.58
5758,314854.03
5759,218226.59
5760,187458.47
5761,142970.11
5762,201775.41
5763,293979.33
5764,260282.9
5765,461402.28
5766,227285.77
5767,571251.97
5768,202453.89
5769,397878.07
5770,195325.31
5771,42504.73
5772,418276.2
5773,516139.75
5774,313564.93
5775,103095.13
5776,184542.69
5777,265438.54
5778,115931.1
5779,32948.42
5780,174192.27
5781,184882.14
5782,867910.9
5783,230945.59
5784,552788.97
5785,283408.77
5786,51425.47
5787,279712.68
5788,391660.23
5789,134891.92
5790,265415
5791,522943
5792,511799.41
5793,116385.73
5794,275594.2
5795,73634.44
5796,229735
5797,355274.95
5798,340051.92
5799,233692.2
5800,122639.31
5801,250800.74
5802,118302.45
5803,39077.62
5804,580250.09
5805,381425.65
5806,414118.13
5807,192018.89
5808,404259.76
5809,479547.79
5810,68488.38
5811,75317.25
5812,603066.06
5813,338098.79
5814,264135.28
5815,36973.75
5816,83696.97
5817,178035.61
5818,290117.16
5819,57759.09
5820,188569.61
5821,282709.61
5822,214092.46
5823,246003.07
5824,26954
5825,249705.06
5826,73037.8
5827,245695.69
5828,92714.72
5829,381841.28
5830,61510.68
5831,1125685.5
5832,246254.23
5833,180018.83
5834,289965.86
5835,262018.04
5836,839962.33
5837,340198.54
5838,357909.82
5839,373893.07
5840,434281.89
5841,317459.67
5842,617459.22
5843,360063.58
5844,211320.31
5845,240470.85
5846,191048.96
5847,113517.83
5848,537228.9
5849,478446.43
5850,277821.41
5851,229053.97
5852,243171.13
5853,423923.7
5854,292037.82
5855,415158.51
5856,312170.92
5857,423507.49
5858,174821.51
5859,375070.18
5860,417031.89
5861,171372.97
5862,194240.66
5863,382907.92
5864,173489.99
5865,507861.6
5866,255773.2
5867,231945.47
5868,58227.09
5869,158557.59
5870,295664.06
5871,114143.88
5872,79120.14
5873,96934.2
5874,153701.56
5875,409762.18
5876,66168.98
5877,289345.15
5878,291998.55
5879,468819.4
5880,431792.48
5881,75402.06
5882,96544.78
5883,30846.65
5884,203902.28
5885,260023.13
5886,248896.47
5887,398114.91
5888,262441.93
5889,193974.09
5890,120397.84
5891,414299.45
5892,89855.34
5893,397569.7
5894,176042.67
5895,639141.29
5896,248121.96
5897,189432.81
5898,35098.54
5899,168057.04
5900,309428.63
5901,316841.75
5902,278204
5903,281610.65
5904,411160.42
5905,142751.17
5906,266205.4
5907,35512.13
5908,288919.14
5909,29472.67
5910,509620.84
5911,103893.41
5912,603616.71
5913,91394.12
5914,219734.79
5915,29549.08
5916,244746.45
5917,179639.65
5918,144366.95
5919,383450.94
5920,56345.07
5921,175565.51
5922,92363.04
5923,606400.64
5924,669131.81
5925,1065138.48
5926,348382.05
5927,94292.76
5928,24092.41
5929,353654.71
5930,381432.92
5931,196313.2
5932,141606.78
5933,197983.33
5934,270499.66
5935,271910.03
5936,529635.35
5937,513237.88
5938,245900.33
5939,414807.07
5940,978339.01
5941,123148.66
5942,188798.68
5943,467199.68
5944,143983.47
5945,1454471.44
5946,189204.59
5947,281684.78
5948,736439.61
5949,149729.55
5950,253569.86
5951,1324619.52
5952,15976.36
5953,127269.08
5954,189228.41
5955,280927.71
5956,186414.48
5957,71496.75
5958,172684.46
5959,318254.49
5960,55182.37
5961,216692.15
5962,190918.37
5963,173951.72
5964,962210.94
5965,214022.85
5966,111742.13
5967,202544.27
5968,530039.59
5969,398083.4
5970,115643.23
5971,136571.3
5972,1279279.56
5973,78402.67
5974,497161.23
5975,156697.19
5976,296486
5977,345216.62
5978,193008.09
5979,9465.84
5980,91025.05
5981,98988.97
5982,615124.71
5983,66038.04
5984,68093.58
5985,154955.37
5986,177857.08
5987,503480.43
5988,44516.37
5989,231307.52
5990,364599.86
5991,301155.84
5992,812185.36
5993,172497.48
5994,128290.5
5995,647425.03
5996,63963.3
5997,623589.99
5998,377932.59
5999,150009.54
6000,461132.62
6001,422415.58
6002,990827.17
6003,128706.3
6004,343421.76
6005,464479.93
6006,161567.71
6007,258887.9
6008,425969.05
6009,128078.9
6010,188939.35
6011,102722.78
6012,414523.53
6013,308767.15
6014,230446.61
6015,597378.01
6016,275870.83
6017,252927.43
6018,108049.05
6019,40470.55
6020,294608.57
6021,123228.67
6022,352713.29
6023,354773.18
6024,176600.26
6025,87421.47
6026,230916.08
6027,243432.17
6028,108134.51
6029,530589.84
6030,229779.48
6031,389706.03
6032,243398.97
6033,272085.12
6034,153529.28
6035,422100.67
6036,184932.22
6037,89843.68
6038,65606.79
6039,517442.85
6040,337556.24
6041,58705.6
6042,338033.34
6043,88712.07
6044,630437.84
6045,924844.58
6046,496087.06
6047,436217.44
6048,91961.55
6049,190925.28
6050,20836.68
6051,40398.32
6052,150246.35
6053,202603.58
6054,574572.81
6055,374576.53
6056,194975.98
6057,74253.8
6058,61679.5
6059,212077.81
6060,202817.97
6061,417677.08
6062,46496.5
6063,348943.99
6064,114984.61
6065,123952
6066,230301.17
6067,365656.34
6068,686464.69
6069,376298
6070,621986.36
6071,121877.48
6072,316913.98
6073,180228.06
6074,786184.21
6075,296826.06
6076,215666.48
6077,1567075.76
6078,332641.58
6079,177673.31
6080,81147.27
6081,199100.27
6082,156693.9
6083,36899.88
6084,304145.74
6085,1567098.18
6086,660990.02
6087,261477.86
6088,157547.09
6089,116705.83
6090,213117.71
6091,342814.76
6092,693578.21
6093,80073.48
6094,189863.8
6095,149363.3
6096,142938.62
6097,505171.97
6098,100080.78
6099,946265.72
6100,21599.45
6101,383404.14
6102,292503.86
6103,179235.96
6104,156040.74
6105,141982.57
6106,180228.06
6107,274239.77
6108,792784.18
6109,80531.44
6110,205395.9
6111,282950.47
6112,558849.73
6113,148109.67
6114,211998.14
6115,750023.4
6116,510601.09
6117,343298.64
6118,1315737.16
6119,225436.38
6120,175079.46
6121,126562.71
6122,308013.36
6123,883033.34
6124,208012.75
6125,109057.79
6126,782024.32
6127,707813.82
6128,139799.6
6129,286801.74
6130,158188.46
6131,235083
6132,341381.55
6133,175568.19
6134,251981.97
6135,367129.84
6136,257927.29
6137,292571.37
6138,72056.61
6139,148280.4
6140,104282.23
6141,267110.47
6142,353278.85
6143,246071.58
6144,188013.13
6145,226675.55
6146,36234.03
6147,427478.85
6148,295892.54
6149,398552.15
6150,454461.65
6151,163593.71
6152,649868.49
6153,430003.26
6154,467062.91
6155,237235.85
6156,219043.51
6157,203308.5
6158,328413.97
6159,180219.12
6160,245860.47
6161,68114.76
6162,118762.98
6163,97341.99
6164,477279.31
6165,138327.52
6166,104354.76
6167,619904.85
6168,230640.97
6169,287562.02
6170,95956.85
6171,417270.58
6172,73223.24
6173,271700.06
6174,292211.1
6175,160223.87
6176,284402.16
6177,66100.67
6178,49029.74
6179,124787.24
6180,1150656.23
6181,132935.44
6182,271422.95
6183,404846.2
6184,82253.65
6185,144642.43
6186,386599.94
6187,231363.56
6188,246510.81
6189,969266.7
6190,199733.37
6191,379997.68
6192,412144.23
6193,200056.12
6194,243686.74
6195,143879.84
6196,145223.09
6197,1008261.48
6198,203523.64
6199,361860.51
6200,310259.55
6201,459664.81
6202,18872.59
6203,100997.01
6204,454657.16
6205,836313.49
6206,183446.53
6207,35880.4
6208,132269.5
6209,202825.13
6210,572757.57
6211,289194.53
6212,445187.73
6213,32304.42
6214,126999.79
6215,25049.2
6216,70683.6
6217,80819.34
6218,76374.52
6219,172661.07
6220,406596.65
6221,161087.99
6222,115417.25
6223,60029.31
6224,451022.2
6225,297071.03
6226,399116.99
6227,70463.52
6228,274022
6229,454993.32
6230,186609.97
6231,516079.7
6232,174227.32
6233,423182.89
6234,673311.18
6235,147036.14
6236,285589.35
6237,163127.27
6238,732102.24
6239,442613.85
6240,219721.38
6241,209526.49
6242,195513.35
6243,285549.32
6244,233398.65
6245,199096.09
6246,344966.5
6247,120601.25
6248,200611.7
6249,276429.41
6250,214482.99
6251,159585.37
6252,643254.8
6253,216572.94
6254,125850.78
6255,93013.62
6256,305687.22
6257,108241.3
6258,1192468.56
6259,336232.54
6260,747618.92
6261,179004.84
6262,299618.92
6263,333393.95
6264,54804.45
6265,70817.67
6266,358460.47
6267,25424.02
6268,982975.86
6269,305961.96
6270,67962.79
6271,601705.7
6272,301263.56
6273,123301.67
6274,179186.91
6275,151517.2
6276,175935.59
6277,233349.46
6278,282972.6
6279,117812.58
6280,266170.11
6281,683085.16
6282,542646.37
6283,255102.07
6284,77043.89
6285,16952.65
6286,214742.1
6287,363496.86
6288,64647.46
6289,33044.77
6290,801272.2
6291,162757.12
6292,153223.13
6293,754736.09
6294,245679.29
6295,107725.57
6296,750226.57
6297,635094.06
6298,428295.39
6299,136839.35
6300,48798.27
6301,293681.45
6302,249113.75
6303,160745.77
6304,396840.5
6305,168612.66
6306,226285.04
6307,499121.82
6308,237363.49
6309,143534.47
6310,523850.95
6311,135981.79
6312,173712.01
6313,1115641.47
6314,193311.31
6315,353829.8
6316,109860.32
6317,428039.77
6318,304078.45
6319,370737.6
6320,149332.82
6321,225195.07
6322,1350431.02
6323,148852.23
6324,150954.27
6325,1020861.87
6326,338606.68
6327,117449.22
6328,22375.44
6329,293819.84
6330,194371.3
6331,221643.5
6332,194736.44
6333,96196.73
6334,30152.84
6335,627101.45
6336,379403.45
6337,1246901.1
6338,174140.45
6339,402079.31
6340,439265.74
6341,123177.44
6342,408073.2
6343,219169.93
6344,501328.18
6345,143297.58
6346,309572.67
6347,443912.89
6348,360876.26
6349,58651.38
6350,58147.13
6351,272832.67
6352,813332.51
6353,257125.91
6354,236561.69
6355,237330.89
6356,204033.97
6357,310293.88
6358,141815.31
6359,273016.95
6360,145858.23
6361,701841.57
6362,309047.31
6363,124398.81
6364,225692.8
6365,405929.86
6366,270162.19
6367,126215.45
6368,323783.99
6369,265778.73
6370,71461.3
6371,92952.7
6372,255863.96
6373,271988.35
6374,309996.62
6375,371639.22
6376,314045.55
6377,257523.71
6378,148117.44
6379,165533.31
6380,72828.79
6381,39050.83
6382,855631.04
6383,203134.85
6384,205110.12
6385,256502.6
6386,379963.98
6387,270887.15
6388,213860.03
6389,234175.87
6390,294269.08
6391,178632.56
6392,79169.66
6393,108227.36
6394,174026.23
6395,233784.04
6396,262167.51
6397,230959.25
6398,481593.21
6399,448876.25
6400,379175.93
6401,196228.22
6402,167658.44
6403,398977.32
6404,282991.76
6405,182490.83
6406,178300.16
6407,458472.24
6408,368159.94
6409,172569.38
6410,425210.47
6411,535754.87
6412,45736.28
6413,94669.4
6414,236757.82
6415,185957.8
6416,81237.16
6417,1072884.52
6418,225608.44
6419,761982.78
6420,395650.15
6421,214972.21
6422,247055.18
6423,277256.31
6424,308935.33
6425,443244.08
6426,235680.78
6427,781462.19
6428,89483.77
6429,361924.36
6430,39883.71
6431,201520.41
6432,475531.03
6433,136914.15
6434,152432.16
6435,79816.01
6436,1403722.63
6437,235099.59
6438,181525.75
6439,87816.46
6440,324561.83
6441,936890.22
6442,64180.83
6443,119733.5
6444,77546.25
6445,383115.39
6446,165010.5
6447,395076.66
6448,261138.19
6449,313178.81
6450,755596.71
6451,595705.42
6452,166847.04
6453,381654.88
6454,39398.46
6455,496585.02
6456,391974.48
6457,145929.88
6458,516909.19
6459,285176.75
6460,255613.24
6461,214957.86
6462,207432.12
6463,908493.9
6464,257980.43
6465,42472.27
6466,286122.31
6467,274816.02
6468,205829.84
6469,269472.84
6470,217327.92
6471,380441.51
6472,358544.58
6473,264089.95
6474,595281.76
6475,196782.18
6476,575366.25
6477,573220.95
6478,300464.76
6479,245501.76
6480,69821.48
6481,202685.33
6482,406380.33
6483,31812.96
6484,108457.88
6485,68160.11
6486,296459.14
6487,71111.39
6488,184560.11
6489,1093585.25
6490,67757.9
6491,807823.94
6492,250352.2
6493,424703.48
6494,452457.67
6495,164942.06
6496,208137.96
6497,253525.37
6498,208799.21
6499,234442.68
6500,320221.53
6501,304377.58
6502,139506.46
6503,255979.64
6504,75375.31
6505,289948.71
6506,225272.83
6507,335760.22
6508,357071.14
6509,213594.85
6510,187561.47
6511,179566.85
6512,90622.11
6513,272383.43
6514,218751.46
6515,74098.11
6516,234241.54
6517,302517.96
6518,79461.1
6519,110097.26
6520,548659.77
6521,43248.67
6522,143927.05
6523,560789.34
6524,162448.22
6525,86092.23
6526,352810.85
6527,162792.2
6528,276955.31
6529,438738.22
6530,212177.75
6531,390401.27
6532,269636.59
6533,296706.91
6534,36871.35
6535,53238.74
6536,212283.2
6537,363600.17
6538,172898.85
6539,435879.35
6540,275589.73
6541,264738.51
6542,67026.58
6543,670546.77
6544,269242.67
6545,206378.63
6546,300375.08
6547,151763.77
6548,123048.05
6549,71657.64
6550,173800.66
6551,209078.57
6552,21075.93
6553,82006.14
6554,323604.64
6555,508458.17
6556,238990.96
6557,68891.52
6558,42573.82
6559,608332.95
6560,271937.78
6561,605935.28
6562,205055.55
6563,230870.28
6564,228623.39
6565,212174.51
6566,278817.82
6567,42999.98
6568,202766.53
6569,727886.21
6570,532031.39
6571,55996.87
6572,70536.67
6573,103567.06
6574,152452.52
6575,578816.43
6576,37845.43
6577,70644.99
6578,251742.49
6579,123024.35
6580,205004.12
6581,280918.07
6582,451230.86
6583,56365.11
6584,180694.62
6585,515855.81
6586,272001.58
6587,115666.83
6588,251818.61
6589,419936.11
6590,288946.97
6591,317123.8
6592,758787.01
6593,209984.37
6594,319998.67
6595,679138.45
6596,224792.97
6597,107540.91
6598,309177.32
6599,761523.66
6600,294599.86
6601,353918.22
6602,592305.37
6603,403899.45
6604,207512.65
6605,494928.84
6606,781685.05
6607,500159.15
6608,504136.27
6609,38482.86
6610,844398.21
6611,400569.05
6612,210069.5
6613,337636.09
6614,393852.91
6615,73002.91
6616,599833.91
6617,22339.43
6618,103458.67
6619,53586.39
6620,237466.73
6621,486240.01
6622,312455.66
6623,238343.64
6624,80364.65
6625,217476.16
6626,235218
6627,49659.33
6628,41031.41
6629,167397.54
6630,912587.34
6631,393578.44
6632,375086.28
6633,591609.86
6634,281907.84
6635,1059223.74
6636,327147.64
6637,243152.35
6638,456593.37
6639,202036.7
6640,632564.98
6641,188039.13
6642,128927.06
6643,33543.07
6644,314948.03
6645,222004.4
6646,19727.91
6647,206049.03
6648,226409.6
6649,340286.47
6650,354507.68
6651,280325.29
6652,369890.37
6653,65532.63
6654,235393.03
6655,634635.73
6656,348600.4
6657,142191.79
6658,1395368.7
6659,248506.54
6660,1085421.62
6661,254166.17
6662,87311.65
6663,219164.29
6664,128991.63
6665,172045.02
6666,69256
6667,184254.29
6668,258712.42
6669,211694.69
6670,107630.69
6671,417317.94
6672,167161.75
6673,801340.21
6674,155559.78
6675,251508.04
6676,311830.23
6677,53350.25
6678,400360.91
6679,229107.5
6680,97801.2
6681,48095.04
6682,193554.26
6683,205247.09
6684,964695.43
6685,345328.57
6686,253012.35
6687,1387277.48
6688,183142.72
6689,186780.36
6690,247119.98
6691,167546.87
6692,567873.96
6693,408117.96
6694,334115.84
6695,63673.66
6696,542974.57
6697,263521.11
6698,91157.79
6699,236047.43
6700,249956.42
6701,866716.52
6702,27626.69
6703,398434.34
6704,77034.85
6705,154637.09
6706,140183.83
6707,210091.74
6708,231175.65
6709,228492.39
6710,196552.24
6711,566422.79
6712,317099
6713,282387.6
6714,392861.06
6715,128018.45
6716,272389.4
6717,241275.31
6718,563650.9
6719,296309.34
6720,287301.34
6721,220981.82
6722,59631.73
6723,95805.34
6724,470955.59
6725,418151.76
6726,188413.22
6727,174647.54
6728,163543.95
6729,561959.65
6730,42058.84
6731,443664.03
6732,437080.26
6733,352114.05
6734,306071.69
6735,196487.39
6736,81221.44
6737,158448.9
6738,802233.32
6739,304560.22
6740,599266.71
6741,206938.15
6742,259805.75
6743,419224.25
6744,95731
6745,708486.46
6746,180651.55
6747,167569.56
6748,324913.64
6749,180708.75
6750,501854.85
6751,224653.66
6752,224000.73
6753,419608.24
6754,74531.35
6755,352733.81
6756,206218.28
6757,93585.03
6758,179345.22
6759,273410.13
6760,661704.62
6761,795282.35
6762,140535.07
6763,118704.89
6764,334441.01
6765,527667.62
6766,329110.95
6767,375122.76
6768,170332.62
6769,1404463.13
6770,500649.25
6771,140529.84
6772,25098.2
6773,231716.64
6774,772495.63
6775,123623.11
6776,310931.94
6777,108833.58
6778,227191.5
6779,383164.35
6780,211233.27
6781,257168.09
6782,545050.85
6783,132957.88
6784,122068.37
6785,157703.58
6786,407157.35
6787,832061.32
6788,361045.97
6789,528848.99
6790,252975.92
6791,178797.2
6792,431939.51
6793,206051.78
6794,342163.48
6795,270118.14
6796,240289.52
6797,885477.2
6798,51041
6799,63062.69
6800,624252.84
6801,274025.66
6802,82123.23
6803,1000951.46
6804,419172.28
6805,174150.74
6806,218908.19
6807,309121
6808,50632.88
6809,405210.83
6810,649543.82
6811,292491.59
6812,185950.88
6813,162374.8
6814,338942.04
6815,328661.8
6816,1310756.33
6817,191817.74
6818,292595.93
6819,313226.6
6820,359038.33
6821,276115.88
6822,37283.5
6823,116469.23
6824,108368.03
6825,71666.12
6826,242266.07
6827,205332.25
6828,1474484.91
6829,242984.75
6830,259889.76
6831,882710.87
6832,50539.96
6833,106081.03
6834,739164.74
6835,66395.78
6836,113988.97
6837,179191.87
6838,728627.96
6839,166819.35
6840,219446.01
6841,88423.04
6842,703938.36
6843,259007.42
6844,477812.61
6845,297124.29
6846,1122014.63
6847,23196.73
6848,125649.79
6849,106923.85
6850,58777.7
6851,191292.53
6852,274249.71
6853,178973.94
6854,136892.86
6855,405481.04
6856,817430.5
6857,469049.27
6858,226233.04
6859,235255.46
6860,272039.97
6861,53146.06
6862,165607.52
6863,297868.76
6864,366526.72
6865,496646.12
6866,469219.73
6867,274598.57
6868,72816.22
6869,163168.5
6870,266446.94
6871,162297.71
6872,47070.57
6873,380588.84
6874,175789.51
6875,383748.73
6876,322069.24
6877,18914.66
6878,81981.51
6879,644045.41
6880,205647.76
6881,42718.36
6882,56416.1
6883,347538.84
6884,267719.47
6885,256146.92
6886,348725.76
6887,357244.85
6888,214911.74
6889,410068.66
6890,383449.11
6891,185429.18
6892,127598.3
6893,96454.87
6894,789388.46
6895,203318.2
6896,360422.94
6897,300693.79
6898,371547.79
6899,445872.23
6900,348512.31
6901,193004.04
6902,172101.31
6903,40396.4
6904,75793.61
6905,18409.38
6906,294315.11
6907,40770.23
6908,335476.64
6909,351385.44
6910,388135.26
6911,258526.21
6912,286364.44
6913,512393.28
6914,283183.44
6915,204508.33
6916,394599.57
6917,836835.26
6918,63045.92
6919,422330.58
6920,85945.31
6921,243519.71
6922,552891.78
6923,102628.88
6924,251059.43
6925,553603.53
6926,156318.52
6927,36054.51
6928,213352.59
6929,1032343
6930,415788.11
6931,341797.22
6932,41915.25
6933,218483.34
6934,220081.04
6935,187792.72
6936,364031.1
6937,627790.18
6938,207205.74
6939,688269.35
6940,397614.82
6941,999772.29
6942,185200.49
6943,36494.3
6944,113789.13
6945,368114.65
6946,176545.37
6947,714466.19
6948,488203.62
6949,268383.61
6950,91946.11
6951,44969.44
6952,199747.66
6953,1001316.17
6954,383450.94
6955,320034.38
6956,105785.73
6957,384588.45
6958,392548.71
6959,464253.63
6960,181692.19
6961,314621.41
6962,58878.74
6963,244187.14
6964,271034.96
6965,312039.07
6966,303883.64
6967,393268.52
6968,174393.39
6969,90214.59
6970,58823.12
6971,397260.81
6972,183140.62
6973,51087.31
6974,74529
6975,238740.84
6976,72200.45
6977,107956.25
6978,255288.74
6979,266936.03
6980,48598.43
6981,411628.48
6982,101776.43
6983,227518.9
6984,54099.57
6985,81808.75
6986,172493.2
6987,69376.77
6988,302416.43
6989,621173.65
6990,24999.61
6991,167043.98
6992,254459.15
6993,122579.56
6994,433656.54
6995,343977.67
6996,446209.55
6997,1417023.6
6998,90798.15
6999,64767.79
7000,98945.65
7001,187407.35
7002,282482.14
7003,167660.35
7004,192502.21
7005,248225.39
7006,463963.72
7007,229868.24
7008,62479.81
7009,265417.78
7010,205942.74
7011,750706.09
7012,89000.95
7013,403993.06
7014,219854.48
7015,309986.57
7016,461835.03
7017,178788.68
7018,232416.66
7019,220641.73
7020,24408.09
7021,423173.21
7022,58420.49
7023,199868.28
7024,73535.49
7025,572437.57
7026,28337.75
7027,247456.51
7028,297102.47
7029,52513.27
7030,50759.5
7031,170859.42
7032,505260.63
7033,178732.08
7034,236686.94
7035,327600.34
7036,120594.58
7037,466643.51
7038,248726.57
7039,248239.83
7040,1461586.54
7041,1176713.8
7042,306046.59
7043,99315.86
7044,269229.58
7045,297454.31
7046,737542.38
7047,816088.42
7048,303609.03
7049,116551.45
7050,129204.38
7051,253348.93
7052,58734.89
7053,37244.73
7054,288253.66
7055,231448.97
7056,27891.47
7057,493718.22
7058,706765.61
7059,199880.29
7060,70633.06
7061,399700.91
7062,576403.15
7063,29086.31
7064,725573.46
7065,278814.89
7066,52729.81
7067,356167.16
7068,56632.04
7069,153045.7
7070,288620.89
7071,97955.22
7072,64903.64
7073,339443.11
7074,274889.41
7075,623034.79
7076,135124.32
7077,70081.39
7078,148699.43
7079,497278.35
7080,271074.77
7081,221660.83
7082,374393.67
7083,389592.69
7084,64952.3
7085,656262.85
7086,489804.13
7087,1312881.87
7088,206847.39
7089,175422.91
7090,80579.76
7091,296120.35
7092,536885.74
7093,346852.11
7094,268253.62
7095,147304.63
7096,56354.04
7097,208435.32
7098,322377.45
7099,209909.69
7100,620058.58
7101,79833.37
7102,48192.88
7103,693576.89
7104,216707.44
7105,446538.19
7106,460314.06
7107,454504.56
7108,147344.11
7109,41669.77
7110,76018.74
7111,285611.14
